Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ARL4A	359.176144624147	-1.19674544055039	0.18143428882237	-6.59602684982022	4.22322473360019e-11	1.89647836247703e-09
ARNTL2	137.734498294706	-1.0463798741097	0.157636163653646	-6.6379430319605	3.18090746032795e-11	1.4861605727945e-09
ARRDC2	926.652058300845	1.16149275332733	0.210490804467376	5.51802135141422	3.42837786954952e-08	6.71576713982498e-07
ARRDC4	1599.24063930934	1.49066417232878	0.200553319620987	7.43275740908149	1.06356855186651e-13	8.64996364090245e-12
ATF3	147.246906795456	1.06047243297664	0.275280017776222	3.85234076030431	0.000116994058069428	0.00070334906748392
ATP10B	1455.4188279947	1.05205841168243	0.324447158664405	3.24261866250658	0.00118436616577388	0.00492492100174105
ATRNL1	9983.81763392069	-1.40736677280706	0.161977106608715	-8.68867707463631	3.66684328506933e-18	8.75219692356929e-16
B3GAT2	234.610684834923	1.36934829086241	0.186505898868335	7.3421178588518	2.10240127909603e-13	1.59746123486746e-11
B3GNT9	171.323358196176	1.00767473413443	0.149863095787766	6.72396849162577	1.76840688621859e-11	8.82555609419863e-10
BCAS1	6466.3631707892	1.13606000515353	0.28870774664717	3.93498275798573	8.32026690518746e-05	0.000532666883297409
BEND4	108.504839012154	-1.07170661567335	0.257149576872509	-4.16763903992222	3.07770785088384e-05	0.000232645048872834
BEST1	269.000746804688	1.06918807801432	0.211043505516786	5.06619749039984	4.05840872601547e-07	5.79821712521625e-06
BOK	143.011467270203	1.06146016664747	0.307132761740737	3.45603041704645	0.000548193456522646	0.00258988219465278
BSN	7648.74828630009	-1.22477122495938	0.249776931456205	-4.90346013068114	9.41630617693739e-07	1.18383859336375e-05
BTG2	1034.01269233192	1.10461318121287	0.205193157747206	5.38328467352566	7.3138728230546e-08	1.31643715837259e-06
C10orf53	95.8631871898719	-2.20183346631254	0.680782622578326	-3.23426802225583	0.00121954948428298	0.00504238130773301
C10orf90	2937.53258063393	1.43307948972555	0.401220292462719	3.57180211631173	0.000354533255542209	0.00179547872658011
C11orf87	1252.6003216344	-1.29174746859738	0.294369386263911	-4.38818548692185	1.14300275612871e-05	0.00010035664742835
C1QTNF1	93.1519565115561	1.11279627521855	0.194996236147393	5.70675771596642	1.15148506218151e-08	2.6532487387664e-07
C1orf115	1536.35157111254	-1.71708939816346	0.239382132168566	-7.17300569849689	7.33687979789168e-13	5.03470448380948e-11
C21orf91	527.380552131992	1.23734531114254	0.302699808434944	4.08769770136298	4.35675352569501e-05	0.000308314375348813
C2CD4C	334.641792016503	-1.45074067610723	0.251149242826141	-5.77640871930286	7.63118713700593e-09	1.85985836117107e-07
C3AR1	219.30332202423	1.19922564267773	0.176072224707587	6.81098705187233	9.69313566931416e-12	5.14134217783743e-10
C3orf80	111.107748488842	-1.37681685561849	0.250287699929989	-5.50093694577726	3.77778304384109e-08	7.33021852866095e-07
C4A	169.126329492455	1.44565612108147	0.271665206560621	5.32146217538858	1.02936515598662e-07	1.75223484188451e-06
C4B	159.289983847398	1.6002636677578	0.283342296127518	5.64781075620845	1.62503915803987e-08	3.54693151631686e-07
C5AR1	57.5949011835944	1.09461339276057	0.169948963558502	6.4408359418077	1.18817251402419e-10	4.74383277008313e-09
C5orf64	418.62535943989	1.09050552529581	0.30527999034248	3.57214871525782	0.000354064243644543	0.00179393094743667
CA4	102.190147360248	-1.33836870328508	0.159431225080983	-8.39464604631409	4.67299834854319e-17	8.41101399472622e-15
CABP1	899.270516858218	-1.39378579051872	0.217931001070108	-6.39553704463707	1.59984047871945e-10	6.1097212299479e-09
CABP7	180.057936794998	2.16321126694164	0.284676384600746	7.59884340239708	2.98789072919338e-14	2.76840052836951e-12
CACNA1G	259.043738628827	-1.61116454248655	0.221223106200735	-7.28298490223981	3.26513781934504e-13	2.42226896537155e-11
CACNB3	501.87636142552	-1.43255742568843	0.237683245124881	-6.02717042564673	1.66855033881159e-09	4.78325024673155e-08
CACNG2	426.7594701282	-1.01697610159024	0.199747012004017	-5.09132072308442	3.55577976995383e-07	5.18124538609264e-06
CALB1	183.903372146015	-1.6803758548247	0.267614902621196	-6.27908176400489	3.40578458567483e-10	1.1777578538084e-08
CAMK1G	238.457466667771	-1.25970204719793	0.235982407766156	-5.33811846028038	9.3916092924627e-08	1.62899169394304e-06
CAMK2A	14098.839765865	-1.15809455182253	0.264372034585046	-4.3805486220971	1.18380872291841e-05	0.000103360857839226
CAMKK1	980.8937353411	-1.12368021541291	0.2052407748961	-5.47493652750901	4.3766845828238e-08	8.33543944095645e-07
CAMKK2	1879.66852923173	-1.64338930822555	0.142060073922905	-11.5682701187204	5.96736822997639e-31	3.27593597405129e-27
CAPN13	91.4555731548494	1.05136351131841	0.348459883883952	3.01717230574681	0.00255144737740515	0.00925033754396562
CAPN3	810.658974363504	1.17564352919957	0.306789284080796	3.83208798417468	0.000127060279014221	0.000751243044392375
CAPS	213.833219948888	1.57629487916309	0.321799300245532	4.8983788279228	9.66305992510391e-07	1.20837774997356e-05
CARNS1	3056.6939634732	1.61763412619495	0.355304503216165	4.55281064988582	5.29339131769267e-06	5.25961900204585e-05
CASQ1	58.353187359864	-1.62595671761179	0.216140737776746	-7.52267589320092	5.36663450888532e-14	4.60335653049268e-12
CBLN1	58.4500124571283	-1.10643588565247	0.363249737641035	-3.04593719141474	0.00231956283990716	0.00855480020180068
CBLN2	583.939128548421	-2.13127335707706	0.206519006723734	-10.3199864791531	5.7231216611679e-25	7.39258991515212e-22
CBLN4	460.467979257026	-1.5289552705491	0.431711434624882	-3.54161402251858	0.000397686935594579	0.00197709020120474
CCDC163	127.199534186573	1.18039069071007	0.207090259079607	5.69988514165854	1.19888175861547e-08	2.74231713931636e-07
CCDC190	51.221574000047	1.26478296147491	0.266890285381092	4.7389621531894	2.14815617904819e-06	2.4093061011679e-05
CCDC68	72.5066097636332	-1.15152428071248	0.238925671154993	-4.81959211476056	1.43852022518829e-06	1.70255093200405e-05
CCDC80	346.497619017876	1.34595252789903	0.241589175587402	5.5712451711732	2.52925105214432e-08	5.19063774336795e-07
CCK	1093.90479712069	-1.86281484645552	0.279888966274265	-6.65554941751488	2.8224369967934e-11	1.32799674890728e-09
CCKBR	186.438830918441	-1.66302653278331	0.227944969824958	-7.29573692308441	2.97028787278424e-13	2.21100174232099e-11
CCL2	51.2209614105412	1.51881679390332	0.305858282207222	4.96575336441048	6.84348824738011e-07	9.04733042891149e-06
CCL3	57.310868164258	2.89893544221811	0.514175507563674	5.63802709303324	1.72009451006885e-08	3.73236712911086e-07
CCN1	111.23528192227	1.01656864372421	0.320079199215229	3.17599096166398	0.00149325603613655	0.00597384028010976
CCN2	409.064361523664	1.02553898305912	0.166934345470576	6.14336720324511	8.07902190431252e-10	2.53438917138284e-08
CD22	316.106715027263	1.38149336763115	0.410953250327368	3.3616801096734	0.000774698148110591	0.00346327293044798
CD38	448.8932180154	1.79209373924189	0.191227874551856	9.37150895726719	7.1502863629111e-21	2.90765070820676e-18
CD44	1119.15225917346	2.22624718446686	0.261214035363086	8.52269358869782	1.55884793199906e-17	3.11188561261522e-15
CD74	2306.19172968149	1.05084928928122	0.16797791923269	6.2558775229591	3.95286881091144e-10	1.34970778495014e-08
CD86	184.864664149992	1.00097653699966	0.147871401999111	6.76923680621953	1.29463493572883e-11	6.65781933341201e-10
